entry_id,user_id,entry_date,journal_text,sentiment_score,primary_emotion,mood_category,consecutive_low_days,spiral_flag,department,year_of_study
584,student_023,2026-02-09,"Got selected for the college fest team, super excited!",0.61,joy,Positive,0,False,Humanities,1
585,student_023,2026-02-10,Had a productive study session in the library.,0.78,gratitude,Positive,0,False,Humanities,1
586,student_023,2026-02-11,Attended classes and submitted the assignment on time. Ghar ki yaad aa rahi hai.,-0.03,neutral,Neutral,0,False,Humanities,1
587,student_023,2026-02-12,My roommate helped me a lot with the assignment.,0.48,joy,Positive,0,False,Humanities,1
588,student_023,2026-02-13,"Scored well in the mid-sem exam, feeling really good! Mess ka khana kharab tha.",0.4,joy,Positive,0,False,Humanities,1
589,student_023,2026-02-15,Had a productive study session in the library.,0.66,gratitude,Positive,0,False,Humanities,1
590,student_023,2026-02-17,"Scored well in the mid-sem exam, feeling really good! Ghar ki yaad aa rahi hai.",0.66,gratitude,Positive,0,False,Humanities,1
591,student_023,2026-02-18,Weather was nice but I stayed in and rested. Mess ka khana kharab tha.,0.07,neutral,Neutral,0,False,Humanities,1
592,student_023,2026-02-19,Weather was nice but I stayed in and rested.,0.21,neutral,Neutral,0,False,Humanities,1
593,student_023,2026-02-20,"Got selected for the college fest team, super excited! Mess ka khana kharab tha.",0.69,gratitude,Positive,0,False,Humanities,1
594,student_023,2026-02-21,"Today's lecture was awesome, finally understood the concept! Ghar ki yaad aa rahi hai.",0.46,gratitude,Positive,0,False,Humanities,1
595,student_023,2026-02-23,Attended classes and submitted the assignment on time. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.27,neutral,Neutral,0,False,Humanities,1
596,student_023,2026-02-24,Had a productive study session in the library. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.45,hope,Positive,0,False,Humanities,1
597,student_023,2026-02-26,My roommate helped me a lot with the assignment. Ghar ki yaad aa rahi hai.,0.53,hope,Positive,0,False,Humanities,1
598,student_023,2026-02-27,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,0.23,neutral,Neutral,0,False,Humanities,1
599,student_023,2026-02-28,Studied for a while in the library.,0.14,neutral,Neutral,0,False,Humanities,1
600,student_023,2026-03-01,Went to lectures and came back to the hostel.,-0.16,neutral,Neutral,0,False,Humanities,1
601,student_023,2026-03-02,The mess food was average today. Mess ka khana kharab tha.,0.03,neutral,Neutral,0,False,Humanities,1
602,student_024,2026-02-01,Went to lectures and came back to the hostel. Ghar ki yaad aa rahi hai.,0.21,neutral,Neutral,0,False,CS,3
603,student_024,2026-02-02,Made solid progress in placement preparation today. Ghar ki yaad aa rahi hai.,0.69,joy,Positive,0,False,CS,3
604,student_024,2026-02-03,Had a productive study session in the library. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.51,hope,Positive,0,False,CS,3
605,student_024,2026-02-04,Made solid progress in placement preparation today.,0.54,joy,Positive,0,False,CS,3
606,student_024,2026-02-05,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.86,hope,Positive,0,False,CS,3
607,student_024,2026-02-07,Studied for a while in the library. Ghar ki yaad aa rahi hai.,0.17,neutral,Neutral,0,False,CS,3
608,student_024,2026-02-10,"In the group project, everyone is blaming me for everything. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",-0.72,neutral,Negative,1,False,CS,3
609,student_024,2026-02-11,"Got selected for the college fest team, super excited!",0.71,hope,Positive,0,False,CS,3
610,student_024,2026-02-12,The mess food was average today. Ghar ki yaad aa rahi hai.,-0.09,neutral,Neutral,0,False,CS,3
611,student_024,2026-02-13,Went to lectures and came back to the hostel.,-0.01,neutral,Neutral,0,False,CS,3
612,student_024,2026-02-14,"Got selected for the college fest team, super excited!",0.73,joy,Positive,0,False,CS,3
613,student_024,2026-02-15,Studied for a while in the library.,0.04,neutral,Neutral,0,False,CS,3
614,student_024,2026-02-16,Studied for a while in the library. Mess ka khana kharab tha.,-0.07,neutral,Neutral,0,False,CS,3
615,student_024,2026-02-18,Went to lectures and came back to the hostel.,0.14,neutral,Neutral,0,False,CS,3
616,student_024,2026-02-20,"Scored well in the mid-sem exam, feeling really good! Ghar ki yaad aa rahi hai.",0.54,joy,Positive,0,False,CS,3
617,student_024,2026-02-21,"Just a normal day, nothing special happened.",-0.1,neutral,Neutral,0,False,CS,3
618,student_024,2026-02-22,"Got selected for the college fest team, super excited!",0.83,gratitude,Positive,0,False,CS,3
619,student_024,2026-02-23,Had a productive study session in the library. Mess ka khana kharab tha.,0.81,hope,Positive,0,False,CS,3
620,student_024,2026-02-24,"Scored well in the mid-sem exam, feeling really good!",0.71,hope,Positive,0,False,CS,3
621,student_024,2026-02-25,"Got selected for the college fest team, super excited!",0.65,joy,Positive,0,False,CS,3
622,student_024,2026-02-26,Made solid progress in placement preparation today. Mess ka khana kharab tha.,0.66,hope,Positive,0,False,CS,3
623,student_024,2026-02-27,My roommate helped me a lot with the assignment.,0.82,hope,Positive,0,False,CS,3
624,student_024,2026-02-28,My roommate helped me a lot with the assignment. Mess ka khana kharab tha.,0.8,joy,Positive,0,False,CS,3
625,student_024,2026-03-02,My roommate helped me a lot with the assignment. Mess ka khana kharab tha.,0.63,joy,Positive,0,False,CS,3
626,student_025,2026-02-02,The mess food was average today.,0.35,neutral,Neutral,0,False,Arts,3
627,student_025,2026-02-03,Had a productive study session in the library. Ghar ki yaad aa rahi hai.,0.81,hope,Positive,0,False,Arts,3
628,student_025,2026-02-04,"I'm really scared about the upcoming exams, nothing is making sense. Mess ka khana kharab tha.",-0.77,anger,Negative,1,False,Arts,3
629,student_025,2026-02-06,Went to lectures and came back to the hostel.,0.17,neutral,Neutral,0,False,Arts,3
630,student_025,2026-02-07,Weather was nice but I stayed in and rested.,-0.16,neutral,Neutral,0,False,Arts,3
631,student_025,2026-02-08,Weather was nice but I stayed in and rested. Ghar ki yaad aa rahi hai.,0.2,neutral,Neutral,0,False,Arts,3
632,student_025,2026-02-09,Had a productive study session in the library.,0.94,hope,Positive,0,False,Arts,3
633,student_025,2026-02-11,Attended classes and submitted the assignment on time. Mess ka khana kharab tha.,0.14,neutral,Neutral,0,False,Arts,3
634,student_025,2026-02-13,Made solid progress in placement preparation today. Ghar ki yaad aa rahi hai.,0.59,gratitude,Positive,0,False,Arts,3
635,student_025,2026-02-14,My roommate helped me a lot with the assignment. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.54,joy,Positive,0,False,Arts,3
636,student_025,2026-02-15,Studied for a while in the library.,-0.15,neutral,Neutral,0,False,Arts,3
637,student_025,2026-02-16,"There was a power cut the whole night, couldn't finish the assignment.",-0.69,sadness,Negative,1,False,Arts,3
638,student_025,2026-02-17,My roommate helped me a lot with the assignment. Mess ka khana kharab tha.,0.72,joy,Positive,0,False,Arts,3
639,student_025,2026-02-18,Attended classes and submitted the assignment on time.,0.26,neutral,Neutral,0,False,Arts,3
640,student_025,2026-02-19,"In the group project, everyone is blaming me for everything. Mess ka khana kharab tha.",-0.86,joy,Negative,1,False,Arts,3
641,student_025,2026-02-20,The mess food was average today. Mess ka khana kharab tha.,0.29,neutral,Neutral,0,False,Arts,3
642,student_025,2026-02-21,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha.",0.74,hope,Positive,0,False,Arts,3
643,student_025,2026-02-22,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",0.44,joy,Positive,0,False,Arts,3
644,student_025,2026-02-23,Studied for a while in the library. Mess ka khana kharab tha.,0.08,neutral,Neutral,0,False,Arts,3
645,student_025,2026-02-24,Had a productive study session in the library.,0.92,hope,Positive,0,False,Arts,3
646,student_025,2026-02-25,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha.",0.94,hope,Positive,0,False,Arts,3
647,student_025,2026-02-26,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.73,hope,Positive,0,False,Arts,3
648,student_025,2026-02-27,Went to lectures and came back to the hostel.,0.22,neutral,Neutral,0,False,Arts,3
649,student_025,2026-02-28,Had a productive study session in the library.,0.54,gratitude,Positive,0,False,Arts,3
650,student_025,2026-03-01,Made solid progress in placement preparation today.,0.43,gratitude,Positive,0,False,Arts,3
651,student_025,2026-03-02,Had a productive study session in the library. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.56,hope,Positive,0,False,Arts,3
652,student_026,2026-02-01,My roommate helped me a lot with the assignment. Mess ka khana kharab tha.,0.92,joy,Positive,0,False,Science,2
653,student_026,2026-02-02,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha.",0.79,gratitude,Positive,0,False,Science,2
654,student_026,2026-02-04,Attended classes and submitted the assignment on time. Ghar ki yaad aa rahi hai.,-0.13,neutral,Neutral,0,False,Science,2
655,student_026,2026-02-05,"Got selected for the college fest team, super excited!",0.68,gratitude,Positive,0,False,Science,2
656,student_026,2026-02-06,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.76,joy,Positive,0,False,Science,2
657,student_026,2026-02-07,"Got selected for the college fest team, super excited! Mess ka khana kharab tha.",0.8,gratitude,Positive,0,False,Science,2
658,student_026,2026-02-08,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Ghar ki yaad aa rahi hai.",0.82,gratitude,Positive,0,False,Science,2
659,student_026,2026-02-09,"Couldn't concentrate at all today, everything feels overwhelming. Mess ka khana kharab tha.",-0.66,overwhelm,Negative,1,False,Science,2
660,student_026,2026-02-10,Went to lectures and came back to the hostel. Mess ka khana kharab tha.,0.29,neutral,Neutral,0,False,Science,2
661,student_026,2026-02-12,"Just a normal day, nothing special happened.",-0.02,neutral,Neutral,0,False,Science,2
662,student_026,2026-02-14,"Got selected for the college fest team, super excited! Mess ka khana kharab tha.",0.78,joy,Positive,0,False,Science,2
663,student_026,2026-02-15,"Just a normal day, nothing special happened. Mess ka khana kharab tha.",0.02,neutral,Neutral,0,False,Science,2
664,student_026,2026-02-16,"In the group project, everyone is blaming me for everything. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.",-0.53,sadness,Negative,1,False,Science,2
665,student_026,2026-02-17,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.46,joy,Positive,0,False,Science,2
666,student_026,2026-02-18,"Got rejected from the internship I wanted, feeling demotivated.",-0.79,anxiety,Negative,1,False,Science,2
667,student_026,2026-02-19,Weather was nice but I stayed in and rested.,-0.09,neutral,Neutral,0,False,Science,2
668,student_026,2026-02-20,"Just a normal day, nothing special happened.",0.24,neutral,Neutral,0,False,Science,2
669,student_026,2026-02-21,Studied for a while in the library. Mess ka khana kharab tha.,-0.07,neutral,Neutral,0,False,Science,2
670,student_026,2026-02-22,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha.",0.58,joy,Positive,0,False,Science,2
671,student_026,2026-02-23,"Got selected for the college fest team, super excited!",0.86,gratitude,Positive,0,False,Science,2
672,student_026,2026-02-24,The mess food was average today.,0.09,neutral,Neutral,0,False,Science,2
673,student_026,2026-02-25,The mess food was average today. Ghar ki yaad aa rahi hai.,0.11,neutral,Neutral,0,False,Science,2
674,student_026,2026-02-26,My roommate helped me a lot with the assignment.,0.89,joy,Positive,0,False,Science,2
675,student_026,2026-02-27,"Today's lecture was awesome, finally understood the concept! Mess ka khana kharab tha.",0.69,hope,Positive,0,False,Science,2
676,student_026,2026-02-28,"Today's lecture was awesome, finally understood the concept!",0.79,hope,Positive,0,False,Science,2
677,student_026,2026-03-02,The mess food was average today.,0.12,neutral,Neutral,0,False,Science,2
678,student_027,2026-02-01,"Just a normal day, nothing special happened.",-0.11,neutral,Neutral,0,False,CS,3
679,student_027,2026-02-02,Studied for a while in the library. Mess ka khana kharab tha.,0.29,neutral,Neutral,0,False,CS,3
680,student_027,2026-02-03,"Got selected for the college fest team, super excited! Mess ka khana kharab tha.",0.88,joy,Positive,0,False,CS,3
681,student_027,2026-02-04,Had a productive study session in the library. Ghar ki yaad aa rahi hai.,0.66,joy,Positive,0,False,CS,3
682,student_027,2026-02-05,Went to lectures and came back to the hostel.,-0.07,neutral,Neutral,0,False,CS,3
683,student_027,2026-02-06,"Scored well in the mid-sem exam, feeling really good!",0.55,gratitude,Positive,0,False,CS,3
684,student_027,2026-02-08,Went to lectures and came back to the hostel.,-0.12,neutral,Neutral,0,False,CS,3
685,student_027,2026-02-09,"Scored well in the mid-sem exam, feeling really good!",0.64,joy,Positive,0,False,CS,3
686,student_027,2026-02-10,"Just a normal day, nothing special happened. Mess ka khana kharab tha.",0.22,neutral,Neutral,0,False,CS,3
687,student_027,2026-02-11,Had a productive study session in the library. Mess ka khana kharab tha.,0.85,gratitude,Positive,0,False,CS,3
688,student_027,2026-02-12,Had a productive study session in the library.,0.65,gratitude,Positive,0,False,CS,3
689,student_027,2026-02-13,Had a productive study session in the library.,0.6,hope,Positive,0,False,CS,3
690,student_027,2026-02-14,Had a productive study session in the library.,0.42,joy,Positive,0,False,CS,3
691,student_027,2026-02-15,"Had a great time with friends at the canteen, ate vada pav and laughed a lot. Mess ka khana kharab tha.",0.72,joy,Positive,0,False,CS,3
692,student_027,2026-02-16,Went to lectures and came back to the hostel.,0.12,neutral,Neutral,0,False,CS,3
693,student_027,2026-02-17,"Had a great time with friends at the canteen, ate vada pav and laughed a lot.",0.61,joy,Positive,0,False,CS,3
694,student_027,2026-02-18,"Professor scolded me in front of the whole class, felt really bad.",-0.53,hope,Negative,1,False,CS,3
695,student_027,2026-02-19,"Got selected for the college fest team, super excited!",0.73,gratitude,Positive,0,False,CS,3
696,student_027,2026-02-20,The mess food was average today. Mess ka khana kharab tha. Ghar ki yaad aa rahi hai.,0.29,neutral,Neutral,0,False,CS,3
697,student_027,2026-02-21,Attended classes and submitted the assignment on time.,0.34,neutral,Neutral,0,False,CS,3
